Customer Id,Sales per customer,Order Profit Per Order,Sales Segment,Profit Segment
13617,314.25,-213.6900024,Low,Low
13618,321.3900146,0.0,Low,Low
13619,324.9599915,24.37000084,Low,Medium
13620,332.1000061,-232.4700012,Low,Low
13621,337.4599915,-247.3600006,Low,Low
13622,339.25,106.1800003,Low,Medium
13623,342.8200073,119.9899979,Low,Medium
13624,346.3900146,-60.61999893,Low,Low
13625,349.9599915,-75.94000244,Low,Low
13626,353.5299988,39.95000076,Low,Medium
13627,357.1000061,124.9899979,Low,Medium
13628,267.8299866,90.51999664,Low,Medium
13629,285.6799927,32.27999878,Low,Medium
13630,292.8200073,131.7700043,Low,Medium
13631,296.3900146,33.49000168,Low,Medium
13632,299.9599915,104.9899979,Low,Medium
13633,303.5400085,-37.93999863,Low,Low
13634,310.6799927,-54.36999893,Low,Low
13635,314.25,23.5699997,Low,Low
13636,321.3900146,151.0500031,Low,Medium
13637,324.9599915,146.2299957,Low,Medium
13638,332.1000061,162.7299957,Low,Medium
13639,337.4599915,-23.95999908,Low,Low
13640,339.25,-50.88999939,Low,Low
13641,342.8200073,-239.9700012,Low,Low
13642,346.3900146,-288.5400085,Low,Low
13643,349.9599915,109.5400009,Low,Medium
13644,353.5299988,-88.37999725,Low,Low
13645,357.1000061,-71.41999817,Low,Low
13646,267.8299866,46.86999893,Low,Medium
13647,285.6799927,16.86000061,Low,Low
13648,292.8200073,81.98999786,Low,Medium
13649,296.3900146,139.3000031,Low,Medium
13650,299.9599915,12.0,Low,Low
13651,303.5400085,98.65000153,Low,Medium
13652,310.6799927,142.9100037,Low,Medium
13653,314.25,-738.4799805,Low,Low
13654,321.3900146,60.41999817,Low,Medium
13655,324.9599915,113.7399979,Low,Medium
13656,332.1000061,29.22999954,Low,Medium
13657,337.4599915,87.73999786,Low,Medium
13658,339.25,94.98999786,Low,Medium
13659,342.8200073,167.9799957,Low,Medium
13660,346.3900146,173.1900024,Low,Medium
13661,349.9599915,171.4799957,Low,Medium
13662,353.5299988,159.0899963,Low,Medium
13663,357.1000061,67.84999847,Low,Medium
13664,267.8299866,97.22000122,Low,Medium
13665,285.6799927,32.27999878,Low,Medium
13666,292.8200073,29.28000069,Low,Medium
13667,296.3900146,44.45999908,Low,Medium
13668,299.9599915,-38.70000076,Low,Low
13669,303.5400085,94.09999847,Low,Medium
13670,310.6799927,-82.94999695,Low,Low
13671,314.25,-487.0799866,Low,Low
13672,321.3900146,40.16999817,Low,Medium
13673,324.9599915,-61.09000015,Low,Low
13674,332.1000061,76.37999725,Low,Medium
13675,337.4599915,155.2299957,Low,Medium
13676,339.25,98.37999725,Low,Medium
13677,342.8200073,154.2700043,Low,Medium
13678,346.3900146,-285.769989,Low,Low
13679,349.9599915,-174.9799957,Low,Low
13680,353.5299988,-565.6500244,Low,Low
13681,357.1000061,40.34999847,Low,Medium
13682,267.8299866,74.98999786,Low,Medium
13683,285.6799927,54.27999878,Low,Medium
13684,292.8200073,95.16999817,Low,Medium
13685,296.3900146,142.2700043,Low,Medium
13686,299.9599915,137.9799957,Low,Medium
13687,303.5400085,84.98999786,Low,Medium
13688,310.6799927,-48.77999878,Low,Low
13689,314.25,98.36000061,Low,Medium
13690,321.3900146,24.10000038,Low,Medium
13691,324.9599915,84.48999786,Low,Medium
13692,332.1000061,31.21999931,Low,Medium
13693,337.4599915,141.7299957,Low,Medium
13694,339.25,114.6600037,Low,Medium
13695,342.8200073,13.71000004,Low,Low
13696,346.3900146,103.9199982,Low,Medium
13697,349.9599915,122.4899979,Low,Medium
13698,353.5299988,35.34999847,Low,Medium
13699,357.1000061,96.41999817,Low,Medium
13700,267.8299866,34.54999924,Low,Medium
13701,285.6799927,96.55999756,Low,Medium
13702,292.8200073,125.9100037,Low,Medium
13703,296.3900146,100.1800003,Low,Medium
13704,299.9599915,22.5,Low,Low
13705,303.5400085,145.6999969,Low,Medium
13706,310.6799927,100.9700012,Low,Medium
13707,314.25,98.36000061,Low,Medium
13708,321.3900146,108.6299973,Low,Medium
13709,324.9599915,113.7399979,Low,Medium
13710,332.1000061,83.02999878,Low,Medium
13711,337.4599915,74.23999786,Low,Medium
13712,339.25,152.6600037,Low,Medium
13713,342.8200073,99.41999817,Low,Medium
13714,346.3900146,152.4100037,Low,Medium
13715,349.9599915,87.48999786,Low,Medium
13716,353.5299988,169.6900024,Low,Medium
13717,357.1000061,133.9100037,Low,Medium
13718,267.8299866,-53.5699997,Low,Low
13719,285.6799927,-64.27999878,Low,Low
13720,292.8200073,109.8099976,Low,Medium
13721,296.3900146,-29.63999939,Low,Low
13722,299.9599915,77.98999786,Low,Medium
13723,303.5400085,95.01000214,Low,Medium
13724,310.6799927,105.0100021,Low,Medium
13725,314.25,84.84999847,Low,Medium
13726,321.3900146,61.06000137,Low,Medium
13727,324.9599915,116.9899979,Low,Medium
13728,332.1000061,16.61000061,Low,Low
13729,337.4599915,165.3600006,Low,Medium
13730,339.25,159.4499969,Low,Medium
13731,342.8200073,167.9799957,Low,Medium
13732,346.3900146,-277.1099854,Low,Low
13733,349.9599915,62.99000168,Low,Medium
13734,353.5299988,-247.4700012,Low,Low
13735,357.1000061,-4.289999962,Low,Low
13736,267.8299866,-19.02000046,Low,Low
13737,285.6799927,96.55999756,Low,Medium
13738,292.8200073,140.5500031,Low,Medium
13739,296.3900146,139.3000031,Low,Medium
13740,299.9599915,-464.9400024,Low,Low
13741,303.5400085,-531.1900024,Low,Low
13742,310.6799927,-66.16999817,Low,Low
13743,314.25,56.56000137,Low,Medium
13744,321.3900146,-235.5800018,Low,Low
13745,324.9599915,126.7300034,Low,Medium
13746,332.1000061,86.34999847,Low,Medium
13747,337.4599915,55.00999832,Low,Medium
13748,339.25,132.3099976,Low,Medium
13749,342.8200073,85.69999695,Low,Medium
13750,346.3900146,159.3399963,Low,Medium
13751,349.9599915,122.4899979,Low,Medium
13752,353.5299988,106.0599976,Low,Medium
13753,357.1000061,79.27999878,Low,Medium
13754,267.8299866,-138.4700012,Low,Low
13755,285.6799927,5.710000038,Low,Low
13756,292.8200073,25.77000046,Low,Medium
13757,296.3900146,-12.73999977,Low,Low
13758,299.9599915,89.98999786,Low,Medium
13759,303.5400085,-75.87999725,Low,Low
13760,310.6799927,9.319999695,Low,Low
13761,314.25,106.2200012,Low,Medium
13762,321.3900146,106.0599976,Low,Medium
13763,324.9599915,87.73999786,Low,Medium
13764,332.1000061,59.77999878,Low,Medium
13765,337.4599915,-269.9700012,Low,Low
13766,339.25,-248.6699982,Low,Low
13767,342.8200073,-57.25,Low,Low
13768,346.3900146,155.8699951,Low,Medium
13769,349.9599915,7.0,Low,Low
13770,353.5299988,134.3399963,Low,Medium
13771,357.1000061,17.86000061,Low,Low
13772,267.8299866,-3.75,Low,Low
13773,285.6799927,65.70999908,Low,Medium
13774,292.8200073,8.779999733,Low,Low
13775,296.3900146,77.05999756,Low,Medium
13776,299.9599915,134.9799957,Low,Medium
13777,303.5400085,142.6600037,Low,Medium
13778,310.6799927,96.30999756,Low,Medium
13779,314.25,106.8399963,Low,Medium
13780,321.3900146,52.38999939,Low,Medium
13781,324.9599915,77.98999786,Low,Medium
13782,332.1000061,89.66999817,Low,Medium
13783,337.4599915,165.3600006,Low,Medium
13784,339.25,47.49000168,Low,Medium
13785,342.8200073,6.860000134,Low,Low
13786,346.3900146,117.7699966,Low,Medium
13787,349.9599915,104.9899979,Low,Medium
13788,353.5299988,155.5500031,Low,Medium
13789,357.1000061,96.41999817,Low,Medium
13790,267.8299866,123.1999969,Low,Medium
13791,285.6799927,137.1300049,Low,Medium
13792,292.8200073,140.5500031,Low,Medium
13793,296.3900146,142.2700043,Low,Medium
13794,299.9599915,37.5,Low,Medium
13795,303.5400085,118.3799973,Low,Medium
13796,310.6799927,102.5199966,Low,Medium
13797,314.25,147.6999969,Low,Medium
13798,321.3900146,151.0500031,Low,Medium
13799,324.9599915,155.9799957,Low,Medium
13800,332.1000061,162.7299957,Low,Medium
13801,337.4599915,13.5,Low,Low
13802,339.25,33.91999817,Low,Medium
13803,342.8200073,41.13999939,Low,Medium
13804,346.3900146,145.4799957,Low,Medium
13805,349.9599915,94.48999786,Low,Medium
13806,353.5299988,110.6500015,Low,Medium
13807,357.1000061,171.4100037,Low,Medium
13808,267.8299866,-19.02000046,Low,Low
13809,285.6799927,107.1299973,Low,Medium
13810,292.8200073,-224.5899963,Low,Low
13811,296.3900146,77.05999756,Low,Medium
13812,299.9599915,24.0,Low,Medium
13813,303.5400085,-252.8399963,Low,Low
13814,310.6799927,31.0699997,Low,Medium
13815,314.25,141.4100037,Low,Medium
13816,321.3900146,6.429999828,Low,Low
13817,324.9599915,-16.25,Low,Low
13818,332.1000061,116.2399979,Low,Medium
13819,337.4599915,87.73999786,Low,Medium
13820,339.25,166.2299957,Low,Medium
13821,342.8200073,128.5599976,Low,Medium
13822,346.3900146,45.02999878,Low,Medium
13823,349.9599915,-13.30000019,Low,Low
13824,353.5299988,57.63000107,Low,Medium
13825,357.1000061,124.9899979,Low,Medium
13826,267.8299866,23.5699997,Low,Low
13827,285.6799927,97.12999725,Low,Medium
13828,292.8200073,17.5699997,Low,Low
13829,296.3900146,85.94999695,Low,Medium
13830,299.9599915,74.98999786,Low,Medium
13831,303.5400085,7.590000153,Low,Low
13832,310.6799927,116.5,Low,Medium
13833,314.25,150.8399963,Low,Medium
13834,321.3900146,0.0,Low,Low
13835,324.9599915,-259.9700012,Low,Low
13836,332.1000061,-66.41999817,Low,Low
13837,337.4599915,158.6100006,Low,Medium
13838,339.25,162.8399963,Low,Medium
13839,342.8200073,107.3000031,Low,Medium
13840,346.3900146,-187.0500031,Low,Low
13841,349.9599915,43.74000168,Low,Medium
13842,353.5299988,-167.9299927,Low,Low
13843,357.1000061,-107.1299973,Low,Low
13844,267.8299866,30.26000023,Low,Medium
13845,285.6799927,64.27999878,Low,Medium
13846,292.8200073,-243.9199982,Low,Low
13847,296.3900146,-217.2599945,Low,Low
13848,299.9599915,101.3899994,Low,Medium
13849,303.5400085,-470.480011,Low,Low
13850,310.6799927,-4.039999962,Low,Low
13851,314.25,11.93999958,Low,Low
13852,321.3900146,14.14000034,Low,Low
13853,324.9599915,152.7299957,Low,Medium
13854,332.1000061,159.4100037,Low,Medium
13855,337.4599915,97.86000061,Low,Medium
13856,339.25,23.75,Low,Medium
13857,342.8200073,113.1299973,Low,Medium
13858,346.3900146,6.929999828,Low,Low
13859,349.9599915,97.98999786,Low,Medium
13860,353.5299988,44.18999863,Low,Medium
13861,357.1000061,7.139999866,Low,Low
13862,267.8299866,131.2299957,Low,Medium
13863,285.6799927,139.9799957,Low,Medium
13864,292.8200073,87.84999847,Low,Medium
13865,296.3900146,124.4899979,Low,Medium
13866,299.9599915,146.9799957,Low,Medium
13867,303.5400085,57.66999817,Low,Medium
13868,310.6799927,0.0,Low,Low
13869,314.25,147.6999969,Low,Medium
13870,321.3900146,96.41999817,Low,Medium
13871,324.9599915,84.48999786,Low,Medium
13872,332.1000061,86.34999847,Low,Medium
13873,337.4599915,71.87999725,Low,Medium
13874,339.25,159.4499969,Low,Medium
13875,342.8200073,167.9799957,Low,Medium
13876,346.3900146,166.2700043,Low,Medium
13877,349.9599915,111.9899979,Low,Medium
13878,353.5299988,24.75,Low,Medium
13879,357.1000061,92.84999847,Low,Medium
13880,267.8299866,93.73999786,Low,Medium
13881,285.6799927,128.5599976,Low,Medium
13882,292.8200073,-468.519989,Low,Low
13883,296.3900146,-197.6900024,Low,Low
13884,299.9599915,-59.99000168,Low,Low
13885,303.5400085,110.1800003,Low,Medium
13886,310.6799927,112.7799988,Low,Medium
13887,314.25,147.6999969,Low,Medium
13888,321.3900146,54.63999939,Low,Medium
13889,324.9599915,0.0,Low,Low
13890,332.1000061,106.2699966,Low,Medium
13891,337.4599915,-101.2399979,Low,Low
13892,339.25,72.26000214,Low,Medium
13893,342.8200073,42.84999847,Low,Medium
13894,346.3900146,86.59999847,Low,Medium
13895,349.9599915,90.98999786,Low,Medium
13896,353.5299988,166.1600037,Low,Medium
13897,357.1000061,167.8399963,Low,Medium
13898,267.8299866,131.2299957,Low,Medium
13899,285.6799927,28.5699997,Low,Medium
13900,292.8200073,81.98999786,Low,Medium
13901,296.3900146,5.929999828,Low,Low
13902,299.9599915,86.98999786,Low,Medium
13903,303.5400085,84.98999786,Low,Medium
13904,310.6799927,77.66999817,Low,Medium
13905,314.25,50.27999878,Low,Medium
13906,321.3900146,77.12999725,Low,Medium
13907,324.9599915,94.23999786,Low,Medium
13908,332.1000061,86.34999847,Low,Medium
13909,337.4599915,38.13000107,Low,Medium
13910,339.25,-4.409999847,Low,Low
13911,342.8200073,78.84999847,Low,Medium
13912,346.3900146,93.51999664,Low,Medium
13913,349.9599915,167.9799957,Low,Medium
13914,353.5299988,39.95000076,Low,Medium
13915,357.1000061,-285.6799927,Low,Low
13916,267.8299866,93.73999786,Low,Medium
13917,285.6799927,-53.70999908,Low,Low
13918,292.8200073,-25.77000046,Low,Low
13919,296.3900146,33.49000168,Low,Medium
13920,299.9599915,-200.0800018,Low,Low
13921,303.5400085,106.2399979,Low,Medium
13922,310.6799927,100.9700012,Low,Medium
13923,314.25,15.71000004,Low,Low
13924,321.3900146,93.19999695,Low,Medium
13925,324.9599915,117.9599991,Low,Medium
13926,332.1000061,124.5400009,Low,Medium
13927,337.4599915,29.70000076,Low,Medium
13928,339.25,88.19999695,Low,Medium
13929,342.8200073,106.2699966,Low,Medium
13930,346.3900146,96.98999786,Low,Medium
13931,349.9599915,101.4899979,Low,Medium
13932,353.5299988,159.0899963,Low,Medium
13933,357.1000061,160.6999969,Low,Medium
13934,267.8299866,43.65999985,Low,Medium
13935,285.6799927,32.27999878,Low,Medium
13936,292.8200073,18.45000076,Low,Low
13937,296.3900146,88.91999817,Low,Medium
13938,299.9599915,20.10000038,Low,Low
13939,303.5400085,-212.4700012,Low,Low
13940,310.6799927,149.1199951,Low,Medium
13941,314.25,138.2700043,Low,Medium
13942,321.3900146,157.4799957,Low,Medium
13943,324.9599915,100.7399979,Low,Medium
13944,332.1000061,166.0500031,Low,Medium
13945,337.4599915,33.75,Low,Medium
13946,339.25,111.9499969,Low,Medium
13947,342.8200073,164.5500031,Low,Medium
13948,346.3900146,162.8000031,Low,Medium
13949,349.9599915,160.9799957,Low,Medium
13950,353.5299988,81.30999756,Low,Medium
13951,357.1000061,-13.5699997,Low,Low
13952,267.8299866,123.1999969,Low,Medium
13953,285.6799927,102.8399963,Low,Medium
13954,292.8200073,137.6300049,Low,Medium
13955,296.3900146,-217.2599945,Low,Low
13956,299.9599915,-209.9700012,Low,Low
13957,303.5400085,-222.4900055,Low,Low
13958,310.6799927,112.7799988,Low,Medium
13959,314.25,-518.5100098,Low,Low
13960,321.3900146,108.6299973,Low,Medium
13961,324.9599915,-270.6900024,Low,Low
13962,332.1000061,-66.41999817,Low,Low
13963,337.4599915,80.3199997,Low,Medium
13964,339.25,-226.2799988,Low,Low
13965,342.8200073,-262.9400024,Low,Low
13966,346.3900146,125.7399979,Low,Medium
13967,349.9599915,-4.550000191,Low,Low
13968,353.5299988,-84.13999939,Low,Low
13969,357.1000061,85.69999695,Low,Medium
13970,267.8299866,23.5699997,Low,Low
13971,285.6799927,134.2700043,Low,Medium
13972,292.8200073,84.91999817,Low,Medium
13973,296.3900146,100.1800003,Low,Medium
13974,299.9599915,104.9899979,Low,Medium
13975,303.5400085,60.70999908,Low,Medium
13976,310.6799927,112.7799988,Low,Medium
13977,314.25,147.6999969,Low,Medium
13978,321.3900146,151.0500031,Low,Medium
13979,324.9599915,-170.6000061,Low,Low
13980,332.1000061,-498.1499939,Low,Low
13981,337.4599915,87.73999786,Low,Medium
13982,339.25,169.6199951,Low,Medium
13983,342.8200073,164.5500031,Low,Medium
13984,346.3900146,96.98999786,Low,Medium
13985,349.9599915,101.4899979,Low,Medium
13986,353.5299988,169.6900024,Low,Medium
13987,357.1000061,160.6999969,Low,Medium
13988,267.8299866,80.34999847,Low,Medium
13989,285.6799927,99.98999786,Low,Medium
13990,292.8200073,96.62999725,Low,Medium
13991,296.3900146,77.05999756,Low,Medium
13992,299.9599915,86.98999786,Low,Medium
13993,303.5400085,-222.4900055,Low,Low
13994,310.6799927,105.0100021,Low,Medium
13995,314.25,59.08000183,Low,Medium
13996,321.3900146,96.41999817,Low,Medium
13997,324.9599915,105.6100006,Low,Medium
13998,332.1000061,96.30999756,Low,Medium
13999,337.4599915,-75.93000031,Low,Low
14000,339.25,156.0500031,Low,Medium
14001,342.8200073,30.17000008,Low,Medium
14002,346.3900146,103.9199982,Low,Medium
14003,349.9599915,-524.9400024,Low,Low
14004,353.5299988,8.840000153,Low,Low
14005,357.1000061,44.63999939,Low,Medium
14006,267.8299866,97.22000122,Low,Medium
14007,285.6799927,99.98999786,Low,Medium
14008,292.8200073,29.28000069,Low,Medium
14009,296.3900146,81.51000214,Low,Medium
14010,299.9599915,-26.39999962,Low,Low
14011,303.5400085,148.7299957,Low,Medium
14012,310.6799927,149.1199951,Low,Medium
14013,314.25,153.9799957,Low,Medium
14014,321.3900146,-235.5800018,Low,Low
14015,324.9599915,28.60000038,Low,Medium
14016,332.1000061,92.98999786,Low,Medium
14017,337.4599915,151.8600006,Low,Medium
14018,339.25,162.8399963,Low,Medium
14019,342.8200073,119.9899979,Low,Medium
14020,346.3900146,124.6999969,Low,Medium
14021,349.9599915,-153.9799957,Low,Low
14022,353.5299988,-247.4700012,Low,Low
14023,357.1000061,-40.34999847,Low,Low
14024,267.8299866,3.210000038,Low,Low
14025,285.6799927,43.70999908,Low,Medium
14026,292.8200073,29.28000069,Low,Medium
14027,296.3900146,77.05999756,Low,Medium
14028,299.9599915,33.0,Low,Medium
14029,303.5400085,30.35000038,Low,Medium
14030,310.6799927,108.7399979,Low,Medium
14031,314.25,-27.64999962,Low,Low
14032,321.3900146,89.98999786,Low,Medium
14033,324.9599915,-509.2099915,Low,Low
14034,332.1000061,-16.61000061,Low,Low
14035,337.4599915,111.3600006,Low,Medium
14036,339.25,94.98999786,Low,Medium
14037,342.8200073,68.55999756,Low,Medium
14038,346.3900146,148.9499969,Low,Medium
14039,349.9599915,-341.2099915,Low,Low
14040,353.5299988,57.63000107,Low,Medium
14041,357.1000061,63.56000137,Low,Medium
14042,267.8299866,125.8799973,Low,Medium
14043,285.6799927,51.41999817,Low,Medium
14044,292.8200073,84.91999817,Low,Medium
14045,296.3900146,26.68000031,Low,Medium
14046,299.9599915,59.99000168,Low,Medium
14047,303.5400085,136.5899963,Low,Medium
14048,310.6799927,62.13999939,Low,Medium
14049,314.25,-241.0299988,Low,Low
14050,321.3900146,-224.9700012,Low,Low
14051,324.9599915,87.73999786,Low,Medium
14052,332.1000061,159.4100037,Low,Medium
14053,337.4599915,161.9799957,Low,Medium
14054,339.25,-50.88999939,Low,Low
14055,342.8200073,164.5500031,Low,Medium
14056,346.3900146,-65.12000275,Low,Low
14057,1470.0,183.75,Medium,Medium
14058,1485.0,103.9499969,Medium,Medium
14059,1500.0,-600.0,Medium,Low
14060,1125.0,127.1299973,Medium,Medium
14061,1200.0,90.0,Medium,Medium
14062,1230.0,153.75,Medium,Medium
14063,1245.0,410.8500061,Medium,High
14064,1260.0,604.7999878,Medium,High
14065,1275.0,357.0,Medium,High
14066,1305.0,-87.44000244,Medium,Low
14067,1320.0,594.0,Medium,High
14068,1350.0,0.0,Medium,Low
14069,1365.0,354.8999939,Medium,High
14070,1395.0,376.6499939,Medium,High
14071,1417.5,269.3299866,Medium,High
14072,1425.0,384.75,Medium,High
14073,1440.0,403.2000122,Medium,High
14074,1455.0,-208.0700073,Medium,Low
14075,1470.0,529.2000122,Medium,High
14076,1485.0,-1076.630005,Medium,Low
14077,1500.0,525.0,Medium,High
14078,1125.0,183.3800049,Medium,Medium
14079,1200.0,240.0,Medium,Medium
14080,1230.0,-2152.5,Medium,Low
14081,1245.0,466.8800049,Medium,High
14082,1260.0,327.6000061,Medium,High
14083,1275.0,63.75,Medium,Medium
14084,1305.0,417.6000061,Medium,High
14085,1320.0,646.7999878,Medium,High
14086,1350.0,-3442.5,Medium,Low
14087,1365.0,86.0,Medium,Medium
14088,1395.0,174.3800049,Medium,Medium
14089,1417.5,708.75,Medium,High
14090,1425.0,-2351.25,Medium,Low
14091,1440.0,662.4000244,Medium,High
14092,1455.0,407.3999939,Medium,High
14093,1470.0,441.0,Medium,High
14094,1485.0,534.5999756,Medium,High
14095,1500.0,705.0,Medium,High
14096,1125.0,360.0,Medium,High
14097,1200.0,90.0,Medium,Medium
14098,1230.0,467.3999939,Medium,High
14099,1245.0,448.2000122,Medium,High
14100,1260.0,-1890.0,Medium,Low
14101,1275.0,127.5,Medium,Medium
14102,1305.0,277.9700012,Medium,High
14103,1320.0,-314.1600037,Medium,Low
14104,1350.0,118.8000031,Medium,Medium
14105,1365.0,477.75,Medium,High
14106,1395.0,139.5,Medium,Medium
14107,1417.5,124.7399979,Medium,Medium
14108,1425.0,161.0299988,Medium,Medium
14109,1440.0,72.0,Medium,Medium
14110,1455.0,698.4000244,Medium,High
14111,1470.0,720.2999878,Medium,High
14112,1485.0,638.5499878,Medium,High
14113,1500.0,-2550.0,Medium,Low
14114,1125.0,380.25,Medium,High
14115,1200.0,375.6000061,Medium,High
14116,1230.0,415.7399902,Medium,High
14117,1245.0,-202.9400024,Medium,Low
14118,1260.0,-2205.0,Medium,Low
14119,1275.0,-255.0,Medium,Low
14120,1305.0,456.75,Medium,High
14121,1320.0,462.0,Medium,High
14122,1350.0,-67.5,Medium,Low
14123,1365.0,409.5,Medium,High
14124,1395.0,-174.3800049,Medium,Low
14125,1417.5,368.5499878,Medium,High
14126,1425.0,384.75,Medium,High
14127,1440.0,374.3999939,Medium,High
14128,1455.0,669.2999878,Medium,High
14129,1470.0,129.3600006,Medium,Medium
14130,1485.0,-316.3099976,Medium,Low
14131,1500.0,150.0,Medium,Medium
14132,1125.0,-824.6300049,Medium,Low
14133,1200.0,390.0,Medium,High
14134,1230.0,446.4899902,Medium,High
14135,1245.0,-280.1300049,Medium,Low
14136,1260.0,491.3999939,Medium,High
14137,1275.0,484.5,Medium,High
14138,1305.0,600.2999878,Medium,High
14139,1320.0,356.3999939,Medium,High
14140,1350.0,661.5,Medium,High
14141,1365.0,655.2000122,Medium,High
14142,1395.0,362.7000122,Medium,High
14143,1417.5,354.3800049,Medium,High
14144,1425.0,339.1499939,Medium,High
14145,1440.0,417.6000061,Medium,High
14146,1455.0,545.6300049,Medium,High
14147,1470.0,-1127.48999,Medium,Low
14148,1485.0,519.75,Medium,High
14149,1500.0,70.5,Medium,Medium
14150,1125.0,70.87999725,Medium,Medium
14151,1200.0,300.0,Medium,High
14152,1230.0,384.9899902,Medium,High
14153,1245.0,572.7000122,Medium,High
14154,1260.0,592.2000122,Medium,High
14155,1275.0,344.25,Medium,High
14156,1305.0,352.3500061,Medium,High
14157,1320.0,149.1600037,Medium,Medium
14158,1350.0,351.0,Medium,High
14159,1365.0,614.25,Medium,High
14160,1395.0,436.6400146,Medium,High
14161,1417.5,479.1199951,Medium,High
14162,1425.0,684.0,Medium,High
14163,1440.0,662.4000244,Medium,High
14164,1455.0,436.5,Medium,High
14165,1470.0,690.9000244,Medium,High
14166,1485.0,99.5,Medium,Medium
14167,1500.0,-337.5,Medium,Low
14168,1125.0,-99.0,Medium,Low
14169,1200.0,270.0,Medium,High
14170,1230.0,82.41000366,Medium,Medium
14171,1245.0,510.4500122,Medium,High
14172,1260.0,579.5999756,Medium,High
14173,1275.0,548.25,Medium,High
14174,1305.0,39.15000153,Medium,Medium
14175,1320.0,330.0,Medium,High
14176,1350.0,364.5,Medium,High
14177,1365.0,204.75,Medium,Medium
14178,1395.0,153.4499969,Medium,Medium
14179,1417.5,299.0899963,Medium,High
14180,1425.0,399.0,Medium,High
14181,1440.0,-84.95999908,Medium,Low
14182,1455.0,509.25,Medium,High
14183,1470.0,73.5,Medium,Medium
14184,1485.0,519.75,Medium,High
14185,1500.0,525.0,Medium,High
14186,1125.0,87.75,Medium,Medium
14187,1200.0,-1920.0,Medium,Low
14188,1230.0,138.9900055,Medium,Medium
14189,1245.0,179.2799988,Medium,Medium
14190,1260.0,491.3999939,Medium,High
14191,1275.0,535.5,Medium,High
14192,1305.0,114.8399963,Medium,Medium
14193,1320.0,429.0,Medium,High
14194,1350.0,490.0499878,Medium,High
14195,1365.0,341.25,Medium,High
14196,1395.0,-1069.969971,Medium,Low
14197,1417.5,106.3099976,Medium,Medium
14198,1425.0,178.1300049,Medium,Medium
14199,1440.0,468.0,Medium,High
14200,1455.0,91.66999817,Medium,Medium
14201,1470.0,514.5,Medium,High
14202,1485.0,-1188.0,Medium,Low
14203,1500.0,525.0,Medium,High
14204,1125.0,281.25,Medium,High
14205,1200.0,74.40000153,Medium,Medium
14206,1230.0,24.60000038,Medium,Medium
14207,1245.0,585.1500244,Medium,High
14208,1260.0,409.5,Medium,High
14209,1275.0,-1020.0,Medium,Low
14210,1305.0,-1000.940002,Medium,Low
14211,1320.0,-1716.0,Medium,Low
14212,1350.0,303.75,Medium,High
14213,1365.0,-2184.0,Medium,Low
14214,1395.0,-227.3899994,Medium,Low
14215,1417.5,-283.5,Medium,Low
14216,1425.0,166.7299957,Medium,Medium
14217,1440.0,504.0,Medium,High
14218,1455.0,291.0,Medium,High
14219,1470.0,588.0,Medium,High
14220,1485.0,371.25,Medium,High
14221,1500.0,720.0,Medium,High
14222,1125.0,292.5,Medium,High
14223,1200.0,576.0,Medium,High
14224,1230.0,221.3999939,Medium,Medium
14225,1245.0,286.3500061,Medium,High
14226,1260.0,365.3999939,Medium,High
14227,1275.0,459.0,Medium,High
14228,1305.0,287.1000061,Medium,High
14229,1320.0,-2178.0,Medium,Low
14230,1350.0,456.2999878,Medium,High
14231,1365.0,614.25,Medium,High
14232,1395.0,585.9000244,Medium,High
14233,1417.5,89.30000305,Medium,Medium
14234,1425.0,242.25,Medium,Medium
14235,1440.0,112.3199997,Medium,Medium
14236,1455.0,-2255.25,Medium,Low
14237,1470.0,705.5999756,Medium,High
14238,1485.0,519.75,Medium,High
14239,1500.0,720.0,Medium,High
14240,1125.0,483.75,Medium,High
14241,1200.0,150.0,Medium,Medium
14242,1230.0,369.0,Medium,High
14243,1245.0,560.25,Medium,High
14244,1260.0,50.40000153,Medium,Medium
14245,1275.0,548.25,Medium,High
14246,1305.0,639.4500122,Medium,High
14247,1320.0,369.6000061,Medium,High
14248,1350.0,-18.89999962,Medium,Low
14249,1365.0,477.75,Medium,High
14250,1395.0,471.5100098,Medium,High
14251,1417.5,301.9299927,Medium,High
14252,1425.0,125.4000015,Medium,Medium
14253,1440.0,388.7999878,Medium,High
14254,1455.0,712.9500122,Medium,High
14255,1470.0,705.5999756,Medium,High
14256,1485.0,267.2999878,Medium,Medium
14257,1500.0,-660.0,Medium,Low
14258,1125.0,324.0,Medium,High
14259,1200.0,375.6000061,Medium,High
14260,1230.0,430.5,Medium,High
14261,1245.0,-93.37999725,Medium,Low
14262,1260.0,-293.5799866,Medium,Low
14263,1275.0,637.5,Medium,High
14264,1305.0,391.5,Medium,High
14265,1320.0,356.3999939,Medium,High
14266,1350.0,661.5,Medium,High
14267,1365.0,136.5,Medium,Medium
14268,1395.0,488.25,Medium,High
14269,1417.5,240.9799957,Medium,Medium
14270,1425.0,612.75,Medium,High
14271,1440.0,-2232.0,Medium,Low
14272,1455.0,161.5099945,Medium,Medium
14273,1470.0,-1077.51001,Medium,Low
14274,1485.0,167.8099976,Medium,Medium
14275,1500.0,525.0,Medium,High
14276,1125.0,168.75,Medium,Medium
14277,1200.0,384.0,Medium,High
14278,1230.0,553.5,Medium,High
14279,1245.0,24.89999962,Medium,Medium
